adhesivity,particle_size,time_throughput_100_scaled,efficiency_throughput_100,time_throughput_100
0.66,0.01,0.9072890166974162,0.7397031340800186,110.21846198910872
0.67,0.01,0.9065553351479837,0.7447903721063561,110.30766255837683
0.68,0.01,0.9058328709825456,0.7497772096030467,110.39564052420756
0.69,0.01,0.905121370761684,0.7546656481069287,110.48242062370852
0.7,0.01,0.9044205860060958,0.7594576488607327,110.56802725112452
0.71,0.01,0.9037302611697279,0.7641551322889877,110.6524859204855
0.72,0.01,0.9030501625180414,0.768759980370123,110.7358197258529
0.73,0.01,0.9023800406630428,0.7732740377030247,110.81805391719756
0.74,0.01,0.9017196833412537,0.7776991106378368,110.89920941889346
0.75,0.01,0.9010695469464168,0.7820369752012356,110.97922500975012
